row_index,PC1,PC2,PC3
499,264.78598862001417,-16.626543504609437,35.84451036236511
500,149.2491332219863,51.44002958397214,176.7210240179265
501,-165.74580113267527,-53.68273897634748,-63.159601310448274
502,-94.24391629433956,-93.46022143732094,-45.42279117939101
503,175.85938288628859,-151.25988649491975,171.61471221969768
504,-306.2823715481994,46.06199283485988,-78.28982724788465
505,-213.02596618716302,46.475242091416064,-19.13485319352988
506,145.4689859578114,-6.115679824903689,306.6612257982742
507,207.73967225817717,-180.42901507452177,163.39637089385258
508,-220.84465796357256,27.157078300882755,-8.741609675291523
509,-172.32670656667898,-0.044176686414438684,-31.91330650681345
510,-68.50873565364056,23.42957406717059,-31.608572332355433
511,-100.72520497086295,-141.68552789323164,-54.948152337511026
512,-87.51633503308338,-289.99038474241786,-207.9015286324683
513,-251.6475111418913,-28.066606871996083,-93.02513869729945
514,-215.43174081609052,115.81544430330712,-4.299164111765932
515,-25.348744589258466,-118.01046735307459,-27.357714048225354
516,-196.57028787400188,88.12243636616013,-55.24403292540196
517,-202.77055140078124,-104.32943332376067,-29.919838138411794
518,-89.54446789159368,-6.064938426989071,-115.81615755295527
519,-69.00427458378246,-43.82831090351237,-83.67840253173728
520,-236.22492266409142,-30.139569117678022,-32.55535594782324
521,19.96200852666811,-201.32397418824954,-15.854117291864284
522,-114.53541974427041,-102.94071952179624,-35.108433850196846
523,-155.52044742672854,1.8200100350120778,-112.2743111917328
524,-175.21462067450187,-90.37721969932988,-50.186510241991336
525,-232.23008917480027,60.343896074841645,-45.59298962603329
526,-99.02646134494354,-185.0048581181741,-65.26018703909324
527,-303.360119508543,153.89654670062635,-85.93019885301999
528,-192.8250253385198,-86.00361557866275,-55.75598302703779
529,-100.66903124621501,-126.24511751854715,0.43800694116321637
530,536.5726363121789,-84.1411654113838,474.7626054783931
531,-181.08668699813214,-93.03119024577444,-64.24461446187858
532,-215.25157110943465,32.72547877105144,-65.76167449181298
533,-122.08478559343186,-166.57544028034846,-121.27770340113815
534,-387.264028579544,29.918070605955414,-48.34654345654487
535,-30.81826193780072,-221.6794607949685,-18.46117357415673
536,-218.72262943625452,-65.18721625893505,-55.16034084318969
537,-175.0643055316426,-49.216936744613555,-43.313098287296256
538,-600.4367248452004,987.0148956137679,-181.4282907478711
539,-241.5044319828301,-5.854029073803413,-57.97069585120088
540,-248.40271934075548,158.93427290972184,-90.55047046172461
541,34.83309432536675,-163.44102358441924,81.1168284169263
542,-143.07751474791766,-114.9364292602966,-56.15003606703099
543,588.3965091190615,138.4945639098472,233.33647307669554
544,-241.17232725865242,104.21301252667992,-103.97862324761613
545,-198.008399974948,-58.66379594221212,-32.437278665344664
546,-140.0278519929887,-117.0570103426294,-92.03338612308488
547,187.8372456075248,-139.94748835390962,129.5027051835056
548,-59.28699128557232,-13.874417715213095,-94.02513303600351
549,-201.74779886291032,39.465663378760325,-15.680266042602044
550,-9.677116621880824,-73.47549998419643,9.26326166183063
551,1544.6880882582534,453.3777851528779,-556.5644864842898
552,137.86320329148057,-192.1692776970019,-64.36539984573879
553,9.24168075189029,-160.09842239560945,-72.23701892930944
554,-140.62908001632675,-145.78050956907794,-111.92551092176964
555,-125.56274342216035,-228.5831000643609,-79.97216388945252
556,-67.31852182749115,-144.42249099554647,-68.10037125833641
557,254.06530015823196,-153.63565392942107,51.24488792080207
558,-133.42615174016345,-164.4834911603827,-23.635751471653762
559,-151.70290535735109,-81.21579497734467,-20.66537061405539
560,333.35308139034277,-312.9270576216787,41.98378226263314
561,-11.009559625549242,-236.30943937970088,49.50488699639396
562,-98.25734374882977,-216.87812760071125,-78.23472771554597
563,-112.07389745877859,-170.57405378617884,-75.54213912057669
564,-43.03283303448016,-97.75036243141011,-106.95199775342367
565,-118.33376101199633,-156.95855774647214,-114.07715033967469
566,-115.04910453435448,-194.53537470537958,-87.1810149197365
567,0.9653285575742415,-74.08138814101781,55.71170822433056
568,174.2761962614756,-180.71203642863213,132.432458807594
569,-38.61104492055388,-121.60845756841577,35.900188625015915
570,-151.63384296997506,-75.24609929811412,-66.45196207435256
571,-22.499915039704586,-112.46279651805101,53.22431658340213
572,10.243331894759663,-184.36502992525766,-31.780112911089137
573,-149.12605452751552,-188.03254158646016,-95.13209450413248
574,-159.3570618612277,-161.75083509753668,-45.27979303976572
575,-95.42196879461362,-85.51771015062288,-97.6968465380009
576,-148.0229666638825,-143.41403318850502,-79.77322071559617
577,-113.30105914544872,-148.54851556074217,-36.46406274044079
578,-155.8340620959741,-123.3797532225738,-83.13408452299018
579,-129.04212698154316,-199.67264473261042,-80.26034864965217
580,-22.952429589689114,-181.56427223825366,-18.04297434472156
581,-66.00955970265517,-203.32249201780647,-28.3724925727778
582,-182.95585422467437,48.55589426275597,-54.11078366707539
583,-121.8469482062672,-163.79786265159268,-41.042371203577126
584,87.21866232414655,-129.29793357049866,-83.16486592847836
585,-54.23675589017735,-209.5351255423467,-33.61673618226977
586,-36.175603248946835,-35.97841658848241,-56.03133257491106
587,-106.88014966281689,-100.89716369619791,-43.85745367458523
588,32.20436239877396,-101.73440600117063,123.61739788326169
589,248.36416652978173,-140.69052105817127,27.682165339274576
590,-155.12232210647673,-103.8538657132996,-45.71804703614759
591,-155.53097468771807,-85.7266535882358,-65.68858881293404
592,-195.37536664495323,-72.71783007348502,-40.86371134840402
593,-156.65725085178534,-147.87206062984632,-59.508386551711745
594,159.49813973634622,-180.6979552712084,-4.782174842416688
595,-191.31414663726724,2.8868481394718812,-75.00990277347051
596,-103.42364438959694,-207.53049673843412,-67.21387683320174
597,-121.99472297050052,-173.59227284543599,-78.19729607534734
598,8.075704441205575,-227.98574581590285,10.358087647301515
599,-143.7420622599458,-123.04789786233805,-102.43491404163647
600,-72.64345450838358,-59.23786943565374,-92.39774326845081
601,-136.51844057525062,-160.64719158097122,-52.56887265449448
602,-118.60221052850632,-191.31682701127383,-68.07222571529242
603,-201.92207865208266,-8.314442557430292,-54.96077111555631
604,28.20678906658335,-151.04098968742827,16.990435417502564
605,74.18262153811433,-367.2986129232794,-225.97879750563627
606,-70.43376334155184,-235.76219329169624,-239.0911396261514
607,-137.65314810403956,-105.33644332111766,-46.29125595755716
608,144.218025750739,-146.19013724072255,-60.27192984478806
609,-104.65604284429429,-167.44255060031696,-29.356433313553744
610,-221.8382566031392,9.679607723436707,-57.077707513176335
611,285.3929613062,-127.8861943127615,-125.30117391793901
612,244.29130980591418,-155.07947377902678,-72.01462709009714
613,-149.9550110377913,-80.09059281408733,-101.98917587197738
614,-92.11280319649865,-216.0477873766952,-92.15486331462547
615,-35.53419345366118,-207.457396319578,-18.127294249580324
616,-142.81303785714755,-140.8042072053311,-131.53927398051383
617,-86.71866478650485,-163.51894273926948,-31.61216344592045
618,-172.28027000120107,-140.0974352713261,-114.4296627699668
619,-117.97827562041755,-160.58211049372022,-83.23478624463687
620,-130.86864213117119,-156.74080895031474,-71.51597771819297
621,-184.14853837823037,-0.08744026731945093,-118.75080855544807
622,-75.74189527134547,-148.28295393894783,-90.39919356474131
623,-141.0616510137081,-169.93070247850247,-101.45398370190188
624,45.14706111737951,-264.6189994819409,5.884347630969138
625,-164.7436259623265,-42.44371974421498,-23.07373668840508
626,-134.33918280805378,-160.7403447698879,-86.6376090459848
627,-181.75614611106377,-43.00856320454589,-70.79110771438204
628,-127.98384703916433,-183.0416504800878,-85.57333079808285
629,-117.84311223730379,-166.22098135887754,-83.60466400920986
630,415.6202424348671,-86.5207397909158,151.35726477719768
631,-124.32644150102017,-159.7579747242905,-83.01542659605364
632,-33.40252925724988,-181.380885622878,-14.098321805472583
633,749.3375608134966,22.06054771430375,-193.813877323334
634,-80.39294392413609,-222.7021670820709,-84.20434467303913
635,425.9194514492991,-59.56189449402582,-194.28748354608098
636,-128.7631896878883,-184.04960354836615,-71.86452588954518
637,427.20429688238755,-63.871403402344896,116.83934726920229
638,-264.6836060101038,158.32720430026737,-65.7388766209696
639,-126.0243288677827,-163.31004678190965,-75.62781628861059
640,-146.53261404286002,-104.30938349140926,-78.97054136600833
641,-79.3308310086892,-76.29140179316175,-12.216576183028486
642,983.8646992954783,78.20294578092394,106.66321909122294
643,-130.14740714092846,-147.72169528911488,-74.22544982270881
644,267.5774373191131,-173.32618424337025,-33.353588059133564
645,-110.6933958646048,-254.3793257203655,-134.20154971918132
646,-100.50692338996208,-95.24027061553274,-17.448027926163352
647,-161.42605561662998,-143.6740366774996,-72.76483853803964
648,127.52052623319767,-166.37611573904323,-40.128237862300864
649,-110.24278676126985,-206.04516564411898,-76.7251372460106
650,-129.91194747424697,-116.00856117808887,-71.53214697324238
651,-114.69239238396163,-133.84967708977314,-56.58356225682859
652,-214.47738203788057,-9.99039066872913,-50.693360759869186
653,-122.24558762570098,-127.09835760573367,-88.29429697306941
654,-381.93405339082534,325.56563040371907,24.98222594965798
655,-108.35383878621414,-127.68437818027958,-59.48562264436611
656,-117.09268021796805,-175.35591967200054,-70.14167233282531
657,298.2967749204031,-92.27495395088732,-172.0590859688386
658,-206.74303410710863,-53.19660511537373,-68.48908348164524
659,-125.43817943726992,-133.17274973376414,-59.26939135175377
660,-191.396625644728,-51.7477600475564,-17.413791382410626
661,-103.17987773191415,-183.94274229880708,-58.56879446278849
662,-115.1493040384944,-183.55310200116173,-85.64694208725193
663,-27.02125779323923,-189.19018251387112,2.3515589940799426
664,-155.23735303042787,18.299287556255425,-74.29946648932916
665,-236.78404875933268,175.69161554514034,-3.347068815943069
666,242.28003237743883,-156.8258265704147,18.23279577542525
667,-120.01385588911936,-131.77585543750345,-63.47162052408659
668,156.07510109161643,-214.03741452039122,5.383232306995522
669,185.6589648877128,-147.38167343346893,-61.50813879186452
670,-145.54934557881282,-151.54509233280376,-65.11266685996392
671,-77.15940591782199,-165.1492794102378,-43.17556105456418
672,-205.87605942953144,147.94326587987806,-40.477575078450336
673,-25.314155424754716,-209.5637463246869,-84.26609691342169
674,-2.6218231319914134,-139.628365365382,-118.68079754664956
675,11.13553064316508,-95.1702075348858,54.08589502096147
676,-138.58899805185794,-201.2647525342493,-74.15297443433984
677,-116.93216217441024,-198.62090609038506,-84.35860565548612
678,-140.62998136194886,-115.21484386764787,-61.89987608458076
679,-141.77316273258384,-186.6696152439796,-111.21788672784855
680,474.3498309401765,-49.40051447896269,-200.45744225816813
681,346.63399614238784,-118.46896591053353,-84.08123217545138
682,-109.43586419971317,-183.23238143044,-119.3222026656239
683,11.561432827501987,-60.769803259042355,-73.84771239827454
684,-101.08279097633694,-223.29960610490775,-80.0774842377172
685,-134.4292131091182,-124.0255475659069,-44.500256270514264
686,-106.100382556034,-216.21220693045623,-76.13099952894389
687,37.26289460821655,70.01272188687093,-134.27158250082195
688,138.86037233033167,106.56140277426745,-203.3613504442237
689,-103.71158015882358,-196.36513004485488,-45.05541773307681
690,-145.01078208274367,-176.05797145935895,-89.68462860574827
691,-29.409157910158644,-92.19900899187213,-50.285871808748304
692,-17.52559906191245,-228.35761663653938,-63.70209685157741
693,161.62895008478196,-121.69120735830299,-97.16663194083452
694,-197.22636035477618,19.875425023908228,-60.960783328733925
695,-89.28229809027445,-214.4310854060021,-80.47421295341118
696,-0.24197990313118614,-239.4923990248418,-37.49447946934172
697,17.874393909484294,-106.40873203779559,57.77364016062547
698,1.6595783917944384,-187.22082326289714,-8.500148296226808
699,287.2744564749671,-79.39207043027909,-159.50523023380285
700,-121.46922912491993,-143.11091990659705,-72.43375584176111
701,-110.8203727822558,-155.05286808057673,-30.03894619773833
702,198.2211675969871,-178.0216132629558,56.16835076072536
703,-111.57924896498724,-162.63479404311278,-85.1055843201628
704,-61.790114495658266,-37.34688980545589,-15.13186382398477
705,-376.8942317107414,232.4835769005251,-128.6209000247257
706,-110.6022130340392,-230.69559155824277,-80.08227899308604
707,283.77013647924997,-115.21315314369883,193.34948529680057
708,-182.20770141872725,117.96782952780622,-123.83479238019089
709,132.61695321956387,-139.95159121760526,455.35878886970676
710,43.71886069035107,-95.90390632645388,170.14157916790302
711,-10.472222902838197,-100.02441516206443,-23.453586331688847
712,431.13067318346936,-35.2101316729212,173.75871981552234
713,-161.14088285955341,-137.1749666523881,-43.23069865693369
714,-305.46072728522375,161.32264139308626,-56.78064314435252
715,-554.4219881956883,574.3239345203662,34.452757828908666
716,-133.66714059007006,-121.63549744328823,-116.8585660021081
717,-5.456694413441599,-198.856145181472,43.327067556905305
718,-171.51909160970715,5.638912933476016,-25.114135867774653
719,1472.2442162601055,614.838556943578,-556.0636174034004
720,-109.43198593653761,-181.09590996094335,-107.6135164404995
721,-183.75423160346318,35.88850967308096,-55.322523583691286
722,-199.9392535414161,-117.31626496604899,-104.42374312045303
723,-56.62727941894272,-102.34639530213589,-29.419907341379282
724,-63.7061070090841,-110.16473159645871,-40.05470446853948
725,44.96095528195371,194.5660465306726,337.7060623844829
726,180.79940941674505,-135.05339812045887,307.1786228999999
727,1048.2363568523238,451.0869409765102,-334.25436149692274
728,821.1032818164656,193.2960446393124,-184.46480139506707
729,-227.1203273514681,67.70355330924338,-98.36891765243925
730,110.36664577051101,-207.8124980937199,-124.01457320776238
731,-266.034512572534,86.75703699791917,-60.423894207055206
732,173.31402873052156,-151.58617222802795,94.63120540526016
733,-171.85504179992046,89.61652219322453,-139.8364807876055
734,-94.795582425093,-137.82597334687125,-67.18699356143499
735,-252.02837332087657,33.631803527238034,-29.647286081334734
736,-156.70290826766714,-71.0809870550358,-85.11534788222029
737,-41.45999046832191,-230.75572117368046,-54.291814833117904
738,27.201053853762584,-133.20370373036647,-96.69508272148474
739,79.67480696504157,-89.64540878759679,313.56461727474164
740,-234.14437990506752,105.96276509597342,-97.49552413709462
741,793.0036210340929,58.031830855202955,-124.44139512470002
742,-74.70768187951356,-128.7357529418171,123.02301078828388
743,-124.74626850304494,-152.5930035607458,-68.36046737559144
744,-306.6472070114764,153.65227681589727,-78.22395151704842
745,-126.68578360468312,-88.80104736645595,-65.10695457937706
746,159.97408502893452,-56.05201842369067,80.93630389056538
747,-61.3979051726103,-44.378962918411766,17.543530916034012
748,127.99660582918163,-154.0435856010524,-34.530534885147226
749,825.7287122430677,112.41486173122816,-252.58242008328102
750,-369.6797322988479,283.1208907163337,19.48297749015945
751,-64.14289979137966,-192.5640888007111,-56.9119212623277
752,-173.06501983388097,-126.89970476598245,-79.15342957522519
753,661.0606420857343,621.2518325464878,-375.3798533978667
754,-146.18364388509156,-102.00034560461549,-71.97963265835945
755,-152.8424283986477,-106.63321400836807,-61.048995590936826
756,390.6048047169575,-66.04743539056905,-64.379923031666
757,-22.521101337775484,-29.229359459136177,-26.27270299565964
758,8.120994553319441,371.8990366445789,34.00872867745476
759,-153.20288433425978,-165.32435563355492,-77.93589152116155
760,-261.0827847243874,24.52517951361604,-48.59043719410408
761,-129.73330333036378,-101.23795387402666,-63.78052441710005
762,-227.68952076247518,167.22162386001216,-53.41113351645503
763,-167.68279749601012,43.7330667752991,-57.86892551332843
764,-392.36068796351213,340.284332594808,-3.7483584760206874
765,9.834812175407533,-84.43793785583172,1.3726279216061104
766,-216.56154045237858,2.8103939785635874,-50.43772539883219
767,-310.46743675436153,211.82182822084954,-17.883449591681103
768,531.63177143866,121.95575310542783,453.74224726909614
769,-284.1582584946552,22.419114400090525,-33.13281524869384
770,-261.60412709146385,168.41256737110467,-18.273150084601657
771,-139.95155407998274,-114.9380547715941,-80.1019000531411
772,37.678770500751384,-156.4248438349299,-73.69352378159998
773,-224.5600276796692,107.95419752768952,-69.60906324365789
774,-164.36015122355334,-157.89802251351762,-39.80957468745371
775,-224.09537218875926,89.3648894452811,-71.13041316767264
776,55.72831123185379,-247.69556122156274,184.94445667558108
777,553.103825128735,22.336904863141918,398.3949512193614
778,-190.3627459875145,203.8808344824267,-87.06780527373365
779,-239.36002998733323,77.15330732880955,-45.60548758085212
780,-159.16162606938192,-7.713995019004106,-94.29797017876238
781,-253.1195226419572,72.12813415505376,-50.878562639130706
782,436.71131220570453,-57.56275657632323,-163.01567457621417
783,-33.94975855177975,-37.53779359362363,-24.6123320984902
784,-143.55438564200944,-159.97049225661135,-81.16117619129516
785,-191.60990227600604,10.955839059901415,-128.16720565591237
786,83.05167607349786,-35.425106092254275,27.697490098363055
787,178.71610499609181,-84.22955269693671,227.2923242310339
788,-311.28913544705813,287.6453522942174,-11.2412725880573
789,-157.9592763331956,27.301173323297512,-20.2869356266911
790,-232.12451959654288,-38.59249502518413,-48.864191870029934
791,198.68813176374798,-164.23883827822397,108.47559000096854
792,-395.37118314550645,433.2501790210654,-7.820007055605556
793,-136.28973776848287,-142.57875975574953,-90.56273145592863
794,-169.35604232082255,-61.29663890350342,-72.62325225742656
795,-77.1831529440176,133.11431507528636,53.39599427354492
796,-151.97709312456053,-130.99842928179874,-87.57311114181289
797,-191.54531384098465,-74.03493456513817,-76.02357312225385
798,651.1920550667645,286.99306705565107,-224.5463600765405
799,133.59009956304212,-83.89587880677027,119.34983485403617
800,-230.78568417231625,-30.59546834777401,-62.267798939978455
801,406.28030489418796,-44.58083185025983,335.10057406522645
802,181.43708413798967,-165.533475989237,143.45914206049255
803,-189.41909711067606,-25.327777266561387,-48.54962985435765
804,128.96985136742398,-163.3172822765354,24.91965526146231
805,-127.55562210089957,109.96696189390835,-40.57088141241855
806,779.3483497247348,56.593072537825286,-124.26874890047881
807,-191.04366260344202,-69.25961520816378,-76.4943892622731
808,365.71531460144803,-146.74536566506563,356.91270621475235
809,-99.45586126779924,-57.987391258044624,20.211542656355363
810,0.8633312896933097,-77.21426542607848,-84.32221530813833
811,29.74096486637329,-111.95889859194236,111.0002126780903
812,24.285811249869457,-110.37399381428101,79.77992360788302
813,-144.0183854500307,-89.69051523658226,-102.33957135978252
814,-297.5983058597421,104.74892570801111,-5.3055858307478845
815,-244.65223740769443,5.873399056559626,-31.727029423795052
816,-240.58691119233956,110.15871787014026,-82.62358883517749
817,-142.23298462327614,-124.56360137352729,-69.77593913819933
818,73.35487912333994,-106.77383374985601,124.1320999126628
819,12.21531148906213,-73.32395155854942,103.61955929853502
820,769.8946242695448,139.3182949927545,-277.5036551909971
821,26.34326658225098,-101.48137172782401,131.32743549288324
822,2.0268859028858572,-10.135583137906425,153.43050860025107
823,-209.6853400690205,190.57321122983504,32.00537155279421
824,-139.08991137977728,-56.14514850248723,-111.08108026037964
825,-22.831090472000817,-35.854511709995215,32.13527456775243
826,-146.19655187859982,-25.424720027637193,-15.982198438302772
827,-65.92843177730035,-183.1353935680497,-42.060410990885565
828,70.50201852580962,-117.6310126090915,63.287718995236716
829,293.88758527473493,-39.31644595504222,-69.39013331446758
830,422.37045140142664,-55.84195167811836,-161.5941554179829
831,371.8172346952925,-128.68098164947668,166.11911994967295
832,1287.005700806833,227.29578201588666,-325.7287522075774
833,1651.3139846924494,457.35954297870654,-515.4430436087143
834,173.75194160344833,-152.93808335709898,-17.89276996450667
835,-87.78291459483623,-38.401697787012644,-22.89167646825807
836,38.2058372556077,-144.68269062270448,64.10159793129651
837,122.90567882738064,-110.87032647290192,464.6109416950078
838,93.53095401311937,-124.88217600353438,327.1190929024841
839,-68.21621327128393,-151.604673423143,-68.24342508679477
840,722.3867210427808,-105.03874856423427,84.49919587077584
841,147.72489918424816,-116.47175875218423,-35.245082405280996
842,161.5210222577017,196.06909828373034,175.97212891687002
843,-157.5951903905092,3.633315193082997,-39.01576843946463
844,-38.461345199234714,-64.93383145424936,-73.53175565220405
845,-336.7290084309081,583.2949268915146,204.12443064043876
846,-247.68265668926844,55.86801713256811,-36.533026837129164
847,-220.68261777276652,50.35409185651619,6.447640429888688
848,-138.64982004312583,-87.02754542837313,-10.960390014885581
849,-126.20191939400159,-155.44688537594163,-84.41043434185897
850,-153.56692868570354,-94.83997605556733,-14.001914310837284
851,-273.510343625142,182.87715664000368,36.797770662103964
852,66.55283236689169,-169.41807668620336,-78.17895627840636
853,-215.01696243310258,251.69948190586683,48.200429062098024
854,-187.04091601077664,-14.87569800173471,-24.856219659596096
855,-266.04801311789095,257.43031222404187,46.26617496144422
856,-260.29237919442403,100.76684252675058,-50.849380169678234
857,-255.5036936621716,246.35476553544055,91.36907249399114
858,-328.12699310623344,443.7251885685495,156.78573782000578
859,-90.43824757809841,-164.61948495059826,-7.508802096791381
860,-254.21834057477253,169.38122745051456,19.36455327053998
861,-258.6723157737991,145.52067184823224,45.59720549198457
862,-422.61520397986664,596.9089088818259,158.30791270399314
863,-116.51654986390123,-73.75614724423237,21.081356221276806
864,-453.0550009874296,549.3575496112101,140.6266799570745
865,-201.12075920261336,10.879378685894423,11.067657054649045
866,-379.41819466774166,501.7209851205319,182.063624492809
867,-26.609952945904656,-56.26704652084982,-22.84218809539313
868,394.1006179645517,-101.34522591878178,-177.272872346662
869,-242.1531363348574,71.41418459893069,48.6166943746361
870,67.3069483083892,-150.8101933723259,106.88505689823513
871,-173.49346737228143,-11.997515106139934,-9.539044100703228
872,-26.609952945904656,-56.26704652084982,-22.84218809539313
873,14.087682040095967,73.22744073446295,35.32628651774985
874,241.9142522343098,-185.98547440847557,16.023688730243894
875,265.4013944742017,-125.81490973282958,-141.61267671904895
876,52.412370027541094,-151.3857986694508,-84.38623328025919
877,316.9026154761284,-125.36631976520621,-37.818451142800185
878,-131.14895902594094,-116.3808545003291,-78.38797020986392
879,-689.663375161751,1197.2308148357438,356.1990077507747
880,-476.6557184288819,626.1305923179726,180.7246112205437
881,-378.7662704846938,473.24957780087175,161.64833188545938
882,-277.58544396235567,235.50371164085394,110.74649493288648
883,-322.82306760411194,228.2705517758554,74.01692463458323
884,-208.1821192522807,82.55913962614942,26.14986313603519
885,-182.92720034388807,-55.609842011488496,-4.82392338486421
886,1174.843225988325,278.2209405782446,-379.52227494919606
887,-147.25115120345248,-141.2491367440404,-46.77030499256184
888,80.85091625458698,-202.22142002139339,117.83397086156809
889,-183.77741005907458,78.17427705646755,10.650883318929102
890,-60.075498516219504,57.173386196494654,4.5770851219845765
891,-194.3595942262187,-7.199455049345338,11.481458235315944
892,-159.26679544927077,-68.4291134120059,-9.113342361928874
893,-135.42007039519623,-103.48889992780752,-18.223230385837617
894,-78.37070864980382,-108.64702128390982,8.822249801496255
895,-332.0252185006022,336.0190927798833,95.63455315104997
896,-70.3891611238189,-203.28002244533667,-19.535811333822956
897,75.3420604754729,-142.78160399420196,-63.28869440822476
898,-159.59497696060458,-67.57418683832888,4.523252485156365
899,-251.04032412652816,83.86708326209369,33.03083807133712
900,-409.76417681784636,603.8876314497915,160.78000796916794
901,42.109898419255735,-120.00900426281282,74.85644799132841
902,229.0927317560592,-77.56861496602849,-136.34765274905672
903,690.2658004757436,61.284085142448795,-266.8156889965247
904,-249.96852746031357,49.50779030568832,11.549634909480874
905,71.29459607754401,-155.33879473921382,-0.46623422104308715
906,453.5569472718687,-24.316848068412884,-234.04710595792298
907,38.95532444093174,-85.18309513553828,197.69201465784104
908,-210.63085543335293,219.39513721557614,-27.549219302407717
909,-272.89401841405885,490.64161625056704,170.9518212804767
910,277.4242512600817,-1.4495214229714353,440.6939432186115
911,11.593993332802127,-135.70441565863595,-53.28834620574466
912,726.7754893264064,29.37699755625254,-123.1868560384627
913,-334.88629933794437,338.09588852569357,82.50802071669389
914,821.0209196024953,152.91615668979495,111.70883707886809
915,329.6100258715979,67.89214622622463,-99.94042479642096
916,88.10641328429071,-107.97058613073841,-169.49277070444182
917,-206.00470604450945,-52.38994356979446,-117.41154753705368
918,305.89709138819813,-155.91317495384317,-26.000129434640627
919,-109.14771216539292,-156.15129910973334,-55.01048503039202
920,-73.44172023870222,-29.391943175610475,-30.3319615171773
921,-113.55774180784894,-68.07285700523023,179.09116281876481
922,-150.05533666702567,-31.72696212774089,-60.947483252220316
923,-172.46884397392063,76.78102931878034,41.61741523418728
924,-169.95521264189688,90.26420492213339,-47.24746617934157
925,172.33908980079178,-135.1878178255372,596.9401642519813
926,562.5633448456781,-28.070722085752383,-151.85141926589904
927,-149.2032155900648,-191.83982088617293,-244.97300922828134
928,-140.607639369043,-107.14884171159927,-71.8697796085083
929,-148.9435873274284,283.9320043889031,-171.65611129862427
930,305.24306203020694,-249.68712538975308,190.3731688605508
931,162.39000674606592,-315.7915778870278,145.212809182493
932,214.28124474969073,-186.20295455526875,205.79569347480083
933,568.4796507369865,-145.43587329845803,72.48602505945848
934,-276.8026718959395,188.57419732201595,-38.98503406890351
935,853.2144447639503,69.57473850868868,-203.04015404898308
936,-125.84481761126322,-50.23283863741742,121.19620682587527
937,26.952731632030755,-96.82320208327509,87.33493395905325
938,-178.92490648966128,29.147899999639872,3.1405938001558917
939,-40.50953598348261,-142.6407442782789,-96.83819785313811
940,-53.69487169893567,-28.26801276802837,-90.61527280339395
941,-172.85517614341927,-119.28487715701479,-58.80311154629398
942,-172.65223667225166,-127.97664546216329,-120.92879287997376
943,40.73033085411459,-154.55412233235745,-10.23841098018862
944,-137.62092181443077,-153.3554638061749,-73.9726956613102
945,-171.6041480663029,-69.16484732258651,-52.076220946765034
946,-68.63938968503608,-111.47630744865289,-19.008682340620112
947,159.4052843061911,36.23687052075721,-357.74029712795897
948,-110.15810805433692,-151.1327576452369,-28.049631506188422
949,-54.09336935977938,-54.03715282486471,2.8652085683746753
950,110.13373769542834,-232.83667593340698,4.541159775233569
951,-274.16040473110735,95.97293643149975,-67.09699796876144
952,-220.8153431366018,304.05337204459477,-161.24758182456557
953,-124.57382864972948,-214.19180482465362,-91.4052544418138
954,-64.98688054061601,-88.53825270325979,12.64617464160278
955,-153.21368206028922,-106.58190512798899,-38.28503588660464
956,-128.6046542092207,-100.49348172288038,-26.731652394505907
957,-50.9053257354336,33.01104993321031,191.33044693044377
958,-105.64963872719574,-116.65298509286598,-74.25271266664781
959,-119.3762906621102,-156.023293184332,-171.36187013298752
960,-171.05964110169714,-7.138232403826036,-76.995774701126
961,-120.36372161703041,-151.60323024196788,-61.83233665400263
962,-167.1716799502108,-40.87095201234352,-46.408519381977584
963,-196.49267774634862,-50.51139849378473,-157.2090066726166
964,-170.36461141207417,-98.98145633189792,-113.65694310634926
965,-100.81588088385733,15.212736229159072,-1448.6915751936197
966,176.08186471149878,-169.8756256373348,-56.44170374088075
967,-129.34389459834983,-178.8412199667902,-65.15100246440957
968,40.32620406732031,-82.4446286304859,209.69527335600134
969,-113.49621708328256,-185.13620883508236,-106.06042067852366
970,-131.93201184037233,-167.07580795272077,-109.91605350129713
971,-120.9788014135313,-118.61865099233778,-39.86939480355662
972,-17.67536392363036,-56.4616717359011,17.485582396877863
973,-141.35533072534406,-74.36093295395263,-66.42725477268176
974,-64.47995554023315,-187.89071523245858,-88.09117816685081
975,-253.0727245548244,210.9037899240566,-92.05084414295654
976,-164.01926100417484,-41.80620563498541,-87.67443063201473
977,758.0949710407117,155.0381642339113,-110.50425701012325
978,-234.04434167056428,-6.273375771513114,-192.9429455133832
979,-157.74576888209197,-91.07441694762271,-14.486251178846995
980,-184.07380459270942,-77.46728752963924,-40.32806924404101
981,-201.87202752783082,-283.79569091399964,-154.4286465585458
982,-207.9576536653081,-79.27236098011528,-86.52040424868068
983,-190.4964353392116,59.23828064781695,-90.88808845307074
984,-123.32887328968333,-197.89304088518855,-71.784735968116
985,-145.04410796527662,-116.40047210238137,-30.266531544631604
986,-149.32376538151823,-78.04414945873103,-49.49758557588159
987,-185.1559368603863,22.659192281332686,-63.38081447355677
988,-139.94600368429397,-114.74310881380246,-98.23666779510667
989,-143.64426476686597,-51.38829234851259,-125.0952884259589
990,-256.28398117951286,220.0597954570102,-74.47356433365401
991,-195.9620466949759,71.77397842798162,-73.9291842567698
992,-81.06968569190823,-163.50565130057103,-35.05773934053785
993,-229.63345534114782,35.314613846449156,-14.314276702340782
994,-100.94511558513689,-79.69064240076369,61.48737629284658
